,population,code_commune,lat,long,area,accident_num,length,ACCOTEMENT REVETU HORS CVCB,AMENAGEMENT MIXTES PIETON VELO HORS VOIE VERTE,AUTRE,BANDE CYCLABLE,CHAUSSEE A VOIE CENTRALE BANALISEE,COULOIR BUS+VELO,DOUBLE SENS CYCLABLE BANDE,DOUBLE SENS CYCLABLE NON MATERIALISE,DOUBLE SENS CYCLABLE PISTE,GOULOTTE,PISTE CYCLABLE,VELO RUE,VOIE VERTE
1049,1097,48009,723073,6402497,2657,0.0,424.0701943633272,0.0,0.0,211.1221053838671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.94808897946012
1050,628,81267,656326,6295063,3598,0.0,4788.948250205152,0.0,4788.948250205152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,1807,30225,824320,6340997,3572,0.0,593.7410404429779,0.0,593.7410404429779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,521,81014,665220,6272951,8607,0.0,2357.447502578614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.447502578614
1053,863,48075,742329,6367566,5454,0.0,16650.26261248503,0.0,0.0,16650.26261248503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,435,12030,633836,6386785,815,0.0,5346.880167561569,0.0,0.0,4336.633768606591,1010.2463989549774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,1495,12157,677423,6365973,4731,0.0,154.99496259609782,0.0,44.767475081570886,110.22748751452694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,406,12240,643783,6392149,1880,0.0,2056.0622063976684,0.0,2056.0622063976684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,387,31471,511027,6203197,738,0.0,507.14207871931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.14207871931,0.0,0.0
1058,6172,34151,792371,6280500,4239,0.0,9892.41163899345,0.0,78.19789305567589,21.557542610627564,918.892225662396,0.0,0.0,544.6648263952737,0.0,0.0,0.0,4696.912946774301,0.0,3632.186204495173
1059,1275,34036,730640,6289390,2802,0.0,182.81728472074943,0.0,0.0,182.81728472074943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,122,12122,708172,6323812,2293,0.0,407.2430819277013,0.0,407.2430819277013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,5071,65460,461457,6259849,3190,0.0,648.4666284957999,0.0,121.76314990779782,32.481144185033344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.2223344029687
1062,5811,34213,753528,6267237,3001,0.0,9400.378263830473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5538.045333550617,0.0,3862.3329302798543
1063,251,46134,558629,6384133,1307,0.0,5041.407058294466,0.0,5041.407058294466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1629,12120,685661,6363861,2016,0.0,319.4260618132814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.4260618132814
1065,328,73220,953627,6490416,1946,0.0,162.6666143351135,0.0,0.0,162.6666143351135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,858,74058,991882,6585804,3776,0.0,1908.7544307388644,0.0,0.0,1908.7544307388644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,3921,01185,898571,6544242,5066,0.0,6597.341076038068,0.0,6597.341076038068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,587,68170,1029902,6736820,518,0.0,411.1745178580073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.1745178580073,0.0,0.0
1069,5089,67106,1062969,6862546,1589,0.0,8035.358499016425,0.0,167.44217663557902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.4623468241111,0.0,5900.453975556735
1070,1120,08191,844166,6961377,1408,0.0,30018.119109176216,0.0,28655.27313907524,1362.8459701009738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,1336,57712,958714,6859017,1963,0.0,536.6644600069354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.6644600069354,0.0,0.0
1072,3727,68321,1017722,6755668,745,0.0,11863.144764241526,0.0,2512.8855373294464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9350.25922691208,0.0,0.0
1073,1586,88470,978027,6783318,3074,0.0,4345.396391412134,0.0,4345.396391412134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,360,55060,887347,6890859,2123,0.0,2562.5091419549394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2562.5091419549394,0.0,0.0
1075,431,57114,1005402,6859033,1013,0.0,2655.4158796672127,0.0,2655.4158796672127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,1232,59423,676057,7063300,644,0.0,1717.7291704715794,0.0,0.0,0.0,1717.7291704715794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,14586,59139,729983,7002392,1302,0.0,14653.612640345003,0.0,2189.394513723903,0.0,5254.350424963015,0.0,0.0,0.0,0.0,0.0,0.0,6507.010541271875,0.0,702.8571603862114
1078,5365,59230,770402,7016943,1005,0.0,4482.893887562978,0.0,0.0,0.0,742.0066632446565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.887224318322
1079,6293,59359,644861,7101542,3608,0.0,23330.91411402589,0.0,14296.142585691188,762.0328342480591,3735.239346396669,0.0,0.0,0.0,1333.3058938761849,0.0,0.0,3204.193453813795,0.0,0.0
1080,541,59347,777352,7000510,1763,0.0,15630.744011405905,0.0,300.23049484380607,0.0,2358.7481882447946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12971.765328317304
1081,9783,59153,743309,7041566,1850,1.0,37811.49478820744,0.0,7917.640930025154,1543.603942268053,3090.28410019893,0.0,0.0,0.0,1974.8607432889432,0.0,0.0,9706.93127612667,0.0,13578.17379629968
1082,1224,62164,708967,7009453,1222,0.0,62.61733124879639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.61733124879639
1083,462,62657,614570,7087148,940,0.0,1104.932373340329,0.0,1104.932373340329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,12663,59249,776134,6990658,2305,0.0,21810.45464169516,0.0,2804.4551358786057,9829.40169326445,0.0,0.0,0.0,196.60119057351943,0.0,0.0,0.0,1090.5069571618408,0.0,7889.48966481674
1085,164,62815,607838,7029677,670,0.0,182.27461658181008,0.0,182.27461658181008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,355,59353,751257,7012773,9798,0.0,46910.01687138695,0.0,4886.730318019845,40596.52219019131,1426.7643631757956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,9828,59090,706547,7068031,1306,0.0,31572.625386272797,0.0,6528.138530940792,0.0,12953.509476921834,0.0,133.83714563510932,110.55102264727492,603.0085633850597,0.0,0.0,11243.580646742726,0.0,0.0
1088,2852,59158,713830,7039436,1637,0.0,3252.7886187023105,0.0,996.6423608653976,0.0,1001.9713130613248,0.0,0.0,0.0,0.0,0.0,0.0,808.2209297042976,0.0,445.9540150712904
1089,882,02549,723590,6969259,814,0.0,682.5931965421867,0.0,63.38013496191096,0.0,619.2130615802757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,2392,59041,762686,7012746,951,0.0,420.9812198155949,0.0,314.20356934380465,0.0,0.0,0.0,0.0,102.0968020801023,0.0,0.0,0.0,0.0,0.0,4.680848391687941
1091,2388,59330,720609,7041783,1204,0.0,3689.351259767129,0.0,1359.349406861761,97.80467874788712,2232.1971741574807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,3482,59581,683335,7065548,2749,1.0,851.9743156787871,0.0,851.9743156787871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,222,02832,751882,6975670,768,0.0,3757.968372679111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757.968372679111
1094,3413,67291,1043294,6873917,685,0.0,2521.5583547374063,0.0,248.00872243013927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.1833124024597,0.0,312.3663199048078
1095,16349,57606,970549,6898981,3549,1.0,16881.38441075669,0.0,10279.300363572964,1174.6195101755782,3766.489601130681,0.0,68.85091086298456,0.0,0.0,0.0,0.0,1505.879883332919,0.0,86.24414168156358
1096,1086,54065,981279,6822024,1991,0.0,51.476398017263016,0.0,51.476398017263016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,1873,67025,1073275,6873641,1465,0.0,4380.939439401471,0.0,436.3512316820303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375.6205514125586,0.0,568.9676563068817
1098,1463,88426,988394,6756589,3645,1.0,19779.82646553894,0.0,1480.2284108942556,13277.974477443666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021.623577201018,0.0,0.0
1099,718,52529,873358,6739264,3014,0.0,5405.644148509926,0.0,1897.169473069988,3508.474675439938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,1941,68028,1023734,6798528,1945,0.0,4700.532221683473,0.0,1958.2202318899328,764.0896410330922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978.222348760448,0.0,0.0
1101,1067,67418,1066655,6869637,650,0.0,5176.287904170865,0.0,191.15244355966664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4985.135460611198,0.0,0.0
1102,1018,50274,398774,6834511,2033,0.0,6686.674129796213,0.0,0.0,116.91321072144876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6569.760919074764
1103,1223,50492,409118,6895857,1354,0.0,5548.313534499688,0.0,5548.313534499688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,1501,50041,350309,6961651,793,0.0,29947.183003191534,0.0,21924.27961864137,0.0,1936.575805161072,0.0,0.0,0.0,0.0,0.0,0.0,5595.079265405791,0.0,491.2483139833101
1105,647,76441,597758,6984350,1026,0.0,237.96299405969785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.96299405969785
1106,4238,50082,363647,6940472,3303,0.0,17838.98266538169,0.0,1432.1669160072186,2104.9438340468605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14078.818145385065,0.0,223.0537699425469
1107,548,50273,373574,6920120,1427,1.0,21699.153559151884,0.0,478.676240307849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21220.477318844038,0.0,0.0
1108,2548,14068,457188,6910031,1128,0.0,11543.005765155787,0.0,1354.8283265044122,249.302037578014,659.3299924099882,0.0,0.0,573.0954876899734,0.0,0.0,0.0,5915.524693255532,0.0,2790.9252277178666
1109,1169,55215,886954,6825137,5142,0.0,668.4591139984306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.4591139984306
1110,626,54062,937973,6830504,1861,0.0,1989.237503157501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.237503157501
1111,1941,52332,889282,6769576,7745,0.0,263.5454816483545,0.0,0.0,0.0,0.0,0.0,0.0,205.09398755604516,0.0,0.0,0.0,0.0,0.0,58.45149409230942
1112,3390,67345,1059159,6864529,1433,0.0,3562.067803948391,0.0,144.87939292133277,360.3436278516969,77.92988776660042,0.0,0.0,0.0,0.0,0.0,0.0,2978.9148954087605,0.0,0.0
1113,3486,52250,857852,6817125,1911,1.0,2805.9262477005623,0.0,26.667387697099567,325.96395014597493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.6043193400365,0.0,73.69059051745106
1114,9836,62667,599475,7069260,387,0.0,6868.352365348037,0.0,20.60970751727085,703.4074650796352,979.7836388095084,0.0,0.0,0.0,0.0,0.0,0.0,4295.871468808044,683.0665839921062,185.61350114147248
1115,14519,62643,600249,7067866,709,1.0,12887.748218466311,0.0,1536.3579903526977,782.1369510757352,4580.966629557998,0.0,0.0,0.0,82.5128085795005,0.0,0.0,415.69545720860657,0.0,5490.078381691774
1116,9119,62473,661512,7058702,1447,1.0,11231.126001792254,0.0,3241.894989692913,2382.5537985544856,3383.7085808778515,0.0,0.0,0.0,0.0,0.0,0.0,2180.924942530523,0.0,42.04369013648021
1117,1029,61339,461047,6856869,1014,0.0,33.693164083475686,0.0,33.693164083475686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,583,14207,447796,6884163,1025,1.0,10013.86691908193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.4924215115933,0.0,9304.374497570336
1119,1617,50523,385416,6931026,1781,0.0,14.77113858326179,0.0,14.77113858326179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,1731,14046,468184,6907624,1854,0.0,2133.7613941147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.87219079834065,0.0,1904.88920331636
1121,13607,57160,967741,6906195,2678,1.0,9663.387309942262,0.0,1598.2401328464334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.02100828789628,7917.126168807932
1122,149,88528,971446,6786851,505,0.0,872.2304769901157,0.0,0.0,872.2304769901157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,15754,57306,922056,6917777,1220,1.0,96.16325347398327,0.0,96.16325347398327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,1430,54575,905109,6933735,1819,0.0,1475.1085214564082,0.0,1475.1085214564082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,253,67385,1011425,6881073,893,0.0,23404.82667253321,0.0,0.0,23404.82667253321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,878,88201,947467,6788392,1770,0.0,3485.3090780276607,0.0,2861.788993693276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.20741320628719,0.0,534.3126711280972
1127,492,57739,954098,6923318,780,0.0,2892.8030375426097,0.0,2892.8030375426097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,341,68096,1026874,6730861,629,0.0,898.5819201675125,0.0,0.0,898.5819201675125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,765,67081,1033347,6841693,545,0.0,2568.1955949177504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.5503470638268,0.0,1822.645247853924
1130,9729,54357,932241,6850232,565,0.0,16004.879617603316,0.0,2478.1690016278,0.0,4086.6110493483625,0.0,1110.862025097637,0.0,1987.3670945418785,0.0,4.433092060494182,1249.1205605571618,0.0,5088.3167943699855
1131,160,88373,1003132,6830910,349,0.0,2957.951891385069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.951891385069,0.0,0.0
1132,2172,52060,904662,6763971,6513,0.0,94.62702199285744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.62702199285744,0.0,0.0,0.0,0.0,0.0
1133,1672,88011,962295,6784930,1766,0.0,318.0278532435216,0.0,318.0278532435216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,1299,68247,997745,6765290,1909,0.0,1254.967321377874,0.0,0.0,182.67686197258467,196.9392106808748,0.0,0.0,0.0,0.0,0.0,0.0,875.3512487244145,0.0,0.0
1135,2347,67034,1040786,6852434,1832,0.0,5255.072913616021,0.0,0.0,0.0,3449.9368400692524,0.0,0.0,0.0,0.0,0.0,0.0,1805.1360735467688,0.0,0.0
1136,2485,08174,839628,6960095,743,0.0,310.08898584007886,0.0,310.08898584007886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,3761,62573,692584,7044366,463,0.0,1941.1676811009968,0.0,0.0,812.6254108879789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.5422702130177
1138,1733,62284,704757,7018278,950,0.0,250.4124182686921,0.0,250.4124182686921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,360,59174,774841,7011621,485,0.0,1316.820027218038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.820027218038
1140,20536,59646,709037,7064264,690,0.0,33431.0991937044,0.0,4829.94524777979,276.3453402564404,8200.97864720887,0.0,0.0,496.6453610036523,1104.014914509199,0.0,226.4061412569638,9169.565893291528,0.0,9127.19764839796
1141,4329,62502,677211,7057578,2149,1.0,6018.325388059327,0.0,1722.6089919577482,0.0,3310.2509571846085,0.0,0.0,0.0,0.0,0.0,0.0,417.3006240298634,0.0,568.164814887108
1142,640,80486,627950,6994468,935,0.0,5623.503937825979,0.0,126.16903620015668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5497.334901625822
1143,2650,59389,714634,7000976,1106,0.0,6061.165549458981,0.0,189.28372761443936,2989.262195503128,2041.2074544755808,0.0,0.0,0.0,0.0,0.0,0.0,141.88322288706695,0.0,699.5289489787667
1144,5205,62139,648789,7068553,966,0.0,4010.056172498209,0.0,674.3890669784573,1278.3623388868014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.231000155867,0.0,98.07376647708357
1145,1120,62549,631187,7030464,422,0.0,826.6420991294742,0.0,826.6420991294742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,90995,59183,655200,7104532,4298,1.0,245264.43808939192,0.0,35352.80550252549,1225.9569740785194,39236.408728066,0.0,3902.3165200901713,1831.5464478743888,57952.30703955916,139.97823081585753,0.0,60716.448671028425,0.0,44906.6699753539
1147,4091,59489,707461,7037911,1111,0.0,8109.975148577379,0.0,65.81057219614553,0.0,1536.9699448300692,0.0,0.0,0.0,80.91049011063484,0.0,0.0,220.75936275208383,0.0,6205.524778688446
1148,2829,62060,636369,7014244,2737,0.0,9062.3367836867,0.0,578.5837856126199,0.0,604.7477804755694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7879.005217598511
1149,3702,62361,649311,7019712,1530,0.0,892.6773457142577,0.0,892.6773457142577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,10070,59616,740086,7042277,1111,0.0,19428.788342733525,0.0,3669.7337040859975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177.9178592430508,0.0,12581.136779404476
1151,580,59587,668423,7077866,894,0.0,1047.7697001644956,0.0,1047.7697001644956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,958,59308,665876,7073293,1271,0.0,14449.89023876358,0.0,4993.01343214993,0.0,9120.17809114651,0.0,0.0,0.0,0.0,0.0,0.0,336.6987154671374,0.0,0.0
1153,704,59593,720202,7014085,564,0.0,3998.212794466568,0.0,3966.1893887262418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.023405740326545,0.0,0.0
1154,415,62421,705840,7000735,1693,0.0,7074.691732058501,0.0,0.0,7074.691732058501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,3350,62297,640983,7080179,2582,0.0,52.93218104845133,0.0,52.93218104845133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,2758,50487,380707,6834101,1844,0.0,245.11412914466325,0.0,0.0,0.0,245.11412914466325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,2039,14515,425890,6922107,761,0.0,3491.2965509413625,0.0,1000.141428619768,0.0,0.0,0.0,0.0,0.0,261.53125733518124,0.0,0.0,0.0,0.0,2229.623864986413
1158,1314,14592,445221,6890881,761,0.0,3503.0882642524825,0.0,751.4543630505765,298.2377547526818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453.396146449224,0.0,0.0
1159,1769,14312,406321,6927036,1487,0.0,5284.990154591194,0.0,1918.743974542458,0.0,0.0,0.0,0.0,0.0,463.537233438274,0.0,0.0,496.98911824183415,0.0,2405.719828368629
1160,37121,50129,365175,6958018,1587,5.0,87086.18545325527,0.0,6747.819773334316,959.7196406277392,3118.850392472253,0.0,2807.4495264203483,1475.0473196602568,5197.108570463701,0.0,0.0,63389.97840234157,0.0,3390.211827935085
1161,656,61024,438127,6846821,1302,0.0,1870.537179124538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.537179124538
1162,636,14124,409074,6923287,1130,0.0,164.46701613617057,0.0,0.0,0.0,0.0,0.0,0.0,164.46701613617057,0.0,0.0,0.0,0.0,0.0,0.0
1163,2485,50168,385173,6843570,1128,0.0,6855.222554416248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855.222554416248
1164,2782,50003,365186,6891288,1257,0.0,10811.71935257097,0.0,1303.7828628688835,0.0,2973.7990071495587,0.0,0.0,1318.4759166778022,0.0,0.0,0.0,4122.645399318271,0.0,1093.0161665564533
1165,2514,21584,792409,6688173,3252,0.0,38.05882274283295,0.0,0.0,0.0,38.05882274283295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,10181,70285,983336,6725635,1801,0.0,16476.997611114064,0.0,3259.7435728452474,0.0,4087.779146269628,0.0,0.0,0.0,0.0,0.0,0.0,8301.059626149638,0.0,828.4152658495533
1167,2515,25127,990899,6685307,2173,0.0,1993.064938956948,0.0,107.46819213823798,1885.5967468187096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,1973,90017,994094,6725461,1359,0.0,12498.867298916542,0.0,0.0,6.737216829519512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8813.960722877997,0.0,3678.1693592090255
1169,261,71136,783269,6606954,1692,0.0,9467.862837936513,0.0,9467.862837936513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,1209,21353,862402,6679881,999,0.0,4532.633000694894,0.0,0.0,4532.633000694894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,6476,71475,839202,6630540,1028,1.0,15597.409381145531,0.0,1741.7569370503709,0.0,1360.5292969827549,0.0,0.0,0.0,0.0,0.0,0.0,10019.260447450326,0.0,2475.8626996620787
1172,3472,58151,735269,6643559,1811,1.0,20190.9133542014,0.0,18837.555914427885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.3574397735183,0.0,0.0
1173,264,71465,816705,6622832,2102,0.0,1312.3274344321296,0.0,1312.3274344321296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,453,71191,817284,6635884,1284,0.0,2249.5596823634664,0.0,0.0,82.61344286023456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.9462395032315,0.0,0.0
1175,1046,71016,834664,6594320,1505,0.0,1342.4616171469663,0.0,1342.4616171469663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,142,21613,815821,6693193,1472,0.0,3876.215629955106,0.0,3876.215629955106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,300,21478,839318,6698373,2048,0.0,569.6746482424825,0.0,569.6746482424825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,32917,71270,841034,6579796,2704,1.0,85655.90074495124,0.0,20499.6325918117,506.94119060272425,18040.375745856447,0.0,926.7469556330436,1145.758279692322,1186.5375216072866,523.7107613962044,0.0,36670.657969497,0.0,6155.539728854512
1179,563,71155,754367,6625123,6070,0.0,12324.7904604039,0.0,12324.7904604039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,2030,58264,709797,6632941,4782,0.0,1685.3131035849688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1685.3131035849688,0.0,0.0
1181,144,55256,902994,6888794,1087,0.0,2747.8610591378183,0.0,2747.8610591378183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,337,54486,940167,6827032,674,0.0,1643.2749207407692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.2749207407692
1183,1697,67486,1043971,6806380,1586,0.0,5744.706692788448,0.0,0.0,1389.499826123411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.206866665037,0.0,0.0
1184,517,67545,1042072,6811599,519,0.0,2616.091277680308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.091277680308,0.0,0.0
1185,2495,69299,863683,6515535,2772,0.0,12385.84620968664,0.0,7130.813609631698,1538.0812491184752,3716.951350936468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,2269,85119,386024,6660868,3127,0.0,2694.297098509742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.297098509742,0.0,0.0
1187,98,11347,639119,6195254,1415,0.0,4221.202928151392,0.0,0.0,4221.202928151392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188,452,69026,823137,6533783,565,0.0,2125.4628948008594,0.0,0.0,78.3596759997008,2047.1032188011584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,379,22288,279863,6791202,1533,0.0,1044.4956974331712,0.0,173.07813435706888,871.4175630761024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,5437,13107,897354,6259039,3019,0.0,22567.75355401815,0.0,10616.314389064031,10290.861325268528,120.74235835905267,0.0,0.0,0.0,0.0,0.0,0.0,1539.8354813265346,0.0,0.0
1191,876,74044,944738,6566156,387,0.0,6.220552545626249,0.0,0.0,0.0,6.220552545626249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,3568,73215,942948,6489329,465,0.0,4865.761558390485,0.0,3699.0014554843374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.7601029061475,0.0,0.0
1193,5487,38022,899431,6508361,2971,0.0,1753.7230654405585,0.0,608.8353169090722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.71608002247433,0.0,1100.171668509012
1194,939,57113,1001623,6851841,481,0.0,1689.1130560298006,0.0,80.68735500098323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.4257010288177,0.0,0.0
1195,431,62192,699878,7012542,948,0.0,134.63834420935288,0.0,134.63834420935288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,1363,22363,232596,6874769,707,0.0,99.83497014414576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83497014414576,0.0,0.0
